X,Y,OBJECTID,AREASYMBOL,SPATIALVER,FEATSYM,FEATKEY,Rowid_,FEATSYM_1,FEAT_NAME,FEAT_DESC
-71.5387428129999,41.7067940380001,4098,RI600,12,ROC,229374,9,ROC,Bedrock Outcrop,An exposure of bedrock at the surface of the earth.  Not used where the named soils in the surrounding map unit are shallow over bedrock.
-71.5599740279999,41.7094169270001,4099,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.558760811,41.7076166310001,4100,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.615412551,41.713525272,4101,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.616240846,41.711837637,4102,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.680846658,41.707746614,4103,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.724574225,41.7107885500001,4104,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.738214286,41.7106901670001,4105,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.7379824229999,41.709604476,4106,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.746382048,41.7006734290001,4107,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.758429157,41.7030813960001,4108,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.7876630329999,41.705378013,4109,RI600,12,ROC,229374,9,ROC,Bedrock Outcrop,An exposure of bedrock at the surface of the earth.  Not used where the named soils in the surrounding map unit are shallow over bedrock.
-71.772813624,41.717996327,4110,RI600,12,ROC,229374,9,ROC,Bedrock Outcrop,An exposure of bedrock at the surface of the earth.  Not used where the named soils in the surrounding map unit are shallow over bedrock.
-71.773551883,41.719252569,4111,RI600,12,ROC,229374,9,ROC,Bedrock Outcrop,An exposure of bedrock at the surface of the earth.  Not used where the named soils in the surrounding map unit are shallow over bedrock.
-71.6314893489999,41.7179801620001,4112,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5742142409999,41.727600576,4113,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5761840609999,41.7227385300001,4114,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.578517415,41.7228831,4115,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.578305993,41.717392633,4116,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5547159819999,41.7197382260001,4117,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.5555647309999,41.720423802,4118,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.530395614,41.726295083,4119,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5292025479999,41.7323130130001,4120,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.582731414,41.7430632510001,4121,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.58040851,41.7426642040001,4122,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5989845939999,41.7348160070001,4123,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.636300045,41.7347583320001,4124,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6420611039999,41.7306514570001,4125,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.675314936,41.728272164,4126,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6610451,41.7360376350001,4127,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.677551347,41.7279048660001,4128,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6761996669999,41.7263092950001,4129,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.68363411,41.740649982,4130,RI600,12,ROC,229374,9,ROC,Bedrock Outcrop,An exposure of bedrock at the surface of the earth.  Not used where the named soils in the surrounding map unit are shallow over bedrock.
-71.731318298,41.729016711,4131,RI600,12,ROC,229374,9,ROC,Bedrock Outcrop,An exposure of bedrock at the surface of the earth.  Not used where the named soils in the surrounding map unit are shallow over bedrock.
-71.786850379,41.73276256,4132,RI600,12,GPI,229369,4,GPI,Gravel Pit,"An open excavation from which soil and underlying material has been removed, and used without crushing, as a source of sand and gravel."
-71.786678411,41.7348259710001,4133,RI600,12,GPI,229369,4,GPI,Gravel Pit,"An open excavation from which soil and underlying material has been removed, and used without crushing, as a source of sand and gravel."
-71.78344069,41.7460484740001,4134,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.656968788,41.7476004760001,4135,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.632147774,41.741935691,4136,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.627054143,41.7643181390001,4137,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6274990919999,41.766450337,4138,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.662448351,41.7628760150001,4139,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6607008299999,41.762142451,4140,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.683493958,41.7659788380001,4141,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.690657861,41.7636875700001,4142,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.7135067259999,41.7647574860001,4143,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.735082564,41.7575183530001,4144,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.7763530839999,41.759366893,4145,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.790603414,41.773944128,4146,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.79067523,41.778385579,4147,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.762153579,41.773285193,4148,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.73900552,41.777189111,4149,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.701751472,41.7764788310001,4150,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.678987298,41.7777080340001,4151,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.679764975,41.769154121,4152,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.6838186809999,41.771542303,4153,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.5587699829999,41.7832339710001,4154,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.512979629,41.792411628,4155,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.5999155549999,41.7949337520001,4156,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6003156049999,41.796184732,4157,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.610487211,41.792645394,4158,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.659032973,41.7858304120001,4159,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.666476965,41.789313839,4160,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.683494611,41.784480697,4161,RI600,12,IOW,229371,6,IOW,Intermittent Open Water,"Small, natural or constructed lakes, ponds, or pits that contain water intermittently either with tidal cycles or during wet periods (Vernal Ponds)."
-71.683252951,41.782835526,4162,RI600,12,IOW,229371,6,IOW,Intermittent Open Water,"Small, natural or constructed lakes, ponds, or pits that contain water intermittently either with tidal cycles or during wet periods (Vernal Ponds)."
-71.695539324,41.7864593240001,4163,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.6970272579999,41.7914610660001,4164,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.724676974,41.7871692210001,4165,RI600,12,GPI,229369,4,GPI,Gravel Pit,"An open excavation from which soil and underlying material has been removed, and used without crushing, as a source of sand and gravel."
-71.741614208,41.7879371540001,4166,RI600,12,IOW,229371,6,IOW,Intermittent Open Water,"Small, natural or constructed lakes, ponds, or pits that contain water intermittently either with tidal cycles or during wet periods (Vernal Ponds)."
-71.757425047,41.784439289,4167,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.789250463,41.797424596,4168,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.7493085949999,41.7945423940001,4169,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.7484601909999,41.8034043710001,4170,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.748186097,41.8073547280001,4171,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.716094555,41.7953997750001,4172,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.715882555,41.7986364400001,4173,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.703856692,41.8050008930001,4174,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.694827819,41.8002907690001,4175,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6874654599999,41.8055145910001,4176,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.570699137,41.8097991810001,4177,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.53645684,41.8008687350001,4178,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.5368622939999,41.8126629230001,4179,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.5386001059999,41.8121712290001,4180,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.567020096,41.8213435210001,4181,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.5674341709999,41.8234190110001,4182,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.6238301879999,41.817025707,4183,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.7214895549999,41.812380879,4184,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.7202632949999,41.811462851,4185,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.738068413,41.8136730140001,4186,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.791328398,41.8092613760001,4187,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.775381266,41.833338858,4188,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.7531889809999,41.8320732780001,4189,RI600,12,GPI,229369,4,GPI,Gravel Pit,"An open excavation from which soil and underlying material has been removed, and used without crushing, as a source of sand and gravel."
-71.6990658619999,41.8283286170001,4190,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.6796404739999,41.826270353,4191,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.565845896,41.8321687580001,4192,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5249053809999,41.8278501030001,4193,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.517352822,41.8372563120001,4194,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.51710631,41.8322949930001,4195,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.516183836,41.8456860700001,4196,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5275078499999,41.8390051710001,4197,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.534919942,41.8370102110001,4198,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.542539609,41.8400070230001,4199,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5399873109999,41.8520861580001,4200,RI600,12,GPI,229369,4,GPI,Gravel Pit,"An open excavation from which soil and underlying material has been removed, and used without crushing, as a source of sand and gravel."
-71.538728632,41.849171627,4201,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5991303289999,41.8397287810001,4202,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6788161969999,41.8370939370001,4203,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.6656682729999,41.8500169330001,4204,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.7054224569999,41.8392812370001,4205,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.704275665,41.843496696,4206,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.729210146,41.8450705290001,4207,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.7267003649999,41.8471832760001,4208,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.787071781,41.839544635,4209,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.747037712,41.857398081,4210,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.7347688789999,41.850624967,4211,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.696076421,41.8593754340001,4212,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5396560839999,41.8618466190001,4213,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5456110229999,41.8570032160001,4214,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5468556829999,41.8576525220001,4215,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.5456568129999,41.856440928,4216,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.642667014,41.8638677700001,4217,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.7207897119999,41.8622288390001,4218,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.536714763,41.802041193,4219,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.5471388249999,41.8045849810001,4220,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.533754861,41.802643211,4221,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.5427462769999,41.8084835820001,4222,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.528802501,41.632655103,4223,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.768905628,41.73316357,4224,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.7881644249999,41.7346817960001,4225,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.591333719,41.837429077,4226,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.7631204099999,41.7165094320001,4227,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.7882589669999,41.73554648,4228,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.638728833,41.6958496230001,4229,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.6709265439999,41.74959812,4230,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.684984308,41.6926221370001,4231,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.765926291,41.7618930020001,4232,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.742210305,41.820933435,4233,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.544031914,41.807291799,4234,RI600,12,WAT,229381,13,WAT,Water,"Small, natural or constructed lake, pond, or pit that contains water most of the year"
-71.6707393309999,41.779387286,4235,RI600,12,SAN,229375,10,SAN,Sandy Spot,A spot where the surface layer is a loamy fine sand or coarser in areas where the surface layer of the named soils in the surrounding map unit is very fine sandy loam or finer.
-71.6400770079999,41.7556160300001,4236,RI600,12,SAN,229375,10,SAN,Sandy Spot,A spot where the surface layer is a loamy fine sand or coarser in areas where the surface layer of the named soils in the surrounding map unit is very fine sandy loam or finer.
-71.7874178169999,41.7435670300001,4237,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.627137975,41.6631096040001,4238,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.6414805969999,41.692518771,4239,RI600,12,DRY,229366,2,DRY,Dry Spot,An area of moderately well drained or excessively drained soils within a poorly or very poorly drained soil map unit or an intertidal or permanently exposed area within a subaqueous soil map unit.
-71.7627576039999,41.7192249070001,4240,RI600,12,WET,229382,14,WET,Wet Spot,Somewhat poorly drained to very poorly drained area that is at least 2 drainage classes wetter than the named soils in the surrounding map unit.
-71.571824889,41.1797268380001,4241,RI600,12,GRA,229370,5,GRA,Gravelly Spot,"A spot where the surface layer has more than 35 percent, by volume, rock fragments that are mostly 3 inches in diameter in an area with less than 15 percent fragments."
-71.5728632409999,41.192228786,4242,RI600,12,IOW,229371,6,IOW,Intermittent Open Water,"Small, natural or constructed lakes, ponds, or pits that contain water intermittently either with tidal cycles or during wet periods (Vernal Ponds)."
-71.569826475,41.1958854750001,4243,RI600,12,IOW,229371,6,IOW,Intermittent Open Water,"Small, natural or constructed lakes, ponds, or pits that contain water intermittently either with tidal cycles or during wet periods (Vernal Ponds)."
-71.587988222,41.18697115,4244,RI600,12,IOW,229371,6,IOW,Intermittent Open Water,"Small, natural or constructed lakes, ponds, or pits that contain water intermittently either with tidal cycles or during wet periods (Vernal Ponds)."
-71.585887884,41.1853997100001,4245,RI600,12,IOW,229371,6,IOW,Intermittent Open Water,"Small, natural or constructed lakes, ponds, or pits that contain water intermittently either with tidal cycles or during wet periods (Vernal Ponds)."
-71.587162269,41.184258766,4246,RI600,12,IOW,229371,6,IOW,Intermittent Open Water,"Small, natural or constructed lakes, ponds, or pits that contain water intermittently either with tidal cycles or during wet periods (Vernal Ponds)."
-71.585338198,41.1821549090001,4247,RI600,12,IOW,229371,6,IOW,Intermittent Open Water,"Small, natural or constructed lakes, ponds, or pits that contain water intermittently either with tidal cycles or during wet periods (Vernal Ponds)."
-71.585613461,41.1819342960001,4248,RI600,12,IOW,229371,6,IOW,Intermittent Open Water,"Small, natural or constructed lakes, ponds, or pits that contain water intermittently either with tidal cycles or during wet periods (Vernal Ponds)."
